GR;nr_modello;nome_modello;conc.;collezione;specifica;nome_modello.1;colore;ordinamento;ID Joor;Foto;fotolook;Concatena;;;;
14;197;ADELAIDA;197ADELAIDA;271;Pantalone;ADELAIDA;1212;5;544517||121200000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/1ECTKlhCQJy5vIURELr_uw_8057813916a5634cab2f056_64982069_02990070XX1.jpg;https://127-foto.netlify.app/187.jpg;ADELAIDA 1212(197);;;;
14;197;IMMENSITA;197IMMENSITA;271;Borsa;IMMENSITA;2246 0002;99;544205||224600020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/GyNmCeSMTxKqyvDYn3C1FA_5201397756a564332cfa872_94624443_03050280XX1.jpg;https://127-foto.netlify.app/187.jpg;IMMENSITA 2246 0002(197);;;;
14;197;NONA;197NONA;271;Bracciale;NONA;2;99;544361||200000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/NCVbcOEzTZ-NyeviAg7xyQ_15946604066a14533a4d6852_60896697_02971370XX4.jpg;https://127-foto.netlify.app/187.jpg;NONA 2(197);;;;
14;197;NEVISCHIO     A;197NEVISCHIO     A;271;Orecchino;NEVISCHIO     A;2;99;544429||200000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/DQWAE_vBS7i1YR1OzJeDhw_21086673106a1453421044e4_96117532_02971630XX1.jpg;https://127-foto.netlify.app/187.jpg;NEVISCHIO     A 2(197);;;;
14;197;USCITA;197USCITA;271;Calzature;USCITA;2264 2264;99;544431||226422640000;#N/D;https://127-foto.netlify.app/187.jpg;USCITA 2264 2264(197);;;;
14;197;DIADELFO;197DIADELFO;271;Cintura;DIADELFO;1566 2228 0002;99;544564||156622280002;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/WhatsApp Image 2026-07-15 at 10.03.35 (3).jpeg;https://127-foto.netlify.app/187.jpg;DIADELFO 1566 2228 0002(197);;;;
14;198;PASS;198PASS;271;Abito;PASS;4745;7;544086||474500000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/lWwAqgGHQJGArUgRJR5YEw_17247169586a5634f0a4e542_96347482_03010150XX1.jpg;https://127-foto.netlify.app/189.jpg;PASS 4745(198);;;;
14;198;NILVANGE;198NILVANGE;271;Collana;NILVANGE;1246 0002;99;544246||124600020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/F-kk6DIuRBqUzfwwssE5xA_14495799076a5643388977a7_17989781_03050410XX1.jpg;https://127-foto.netlify.app/189.jpg;NILVANGE 1246 0002(198);;;;
14;198;IAPIGE;198IAPIGE;271;Borsa;IAPIGE;2534 0002;99;544272||253400020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/5xAFCcDFRQiAS266r-alZg_21036213406a145328af1c74_64525938_02970170XX1.jpg;https://127-foto.netlify.app/189.jpg;IAPIGE 2534 0002(198);;;;
14;198;NIOLO;198NIOLO;271;Orecchino;NIOLO;1297 0002;99;544359||129700020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/y8S7pw4QQ1qc3WlxGnBmwA_8444295276a145330bc0234_48271006_02970730XX1.jpg;https://127-foto.netlify.app/189.jpg;NIOLO 1297 0002(198);;;;
14;198;NEMBO;198NEMBO;271;Bracciale;NEMBO;2;99;544362||200000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/xLITR-bmTpifPcpfySI7HA_11425679496a14532a752617_68673182_02970400XX1.jpg;https://127-foto.netlify.app/189.jpg;NEMBO 2(198);;;;
14;198;ULLANO        B;198ULLANO        B;271;Calzature;ULLANO        B;49;99;544483||4900000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/LFbr3MrZRrm_GbSwCPZkhA_20851971266a564345dfd0b4_67912225_03050770XX1.jpg;https://127-foto.netlify.app/189.jpg;ULLANO        B 49(198);;;;
;199;VELA;199VELA;271;Giacca;VELA;1280;1;544046||128000000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/MPItbY0aTJ-0bjMy6mJBvg_16157024736a56351a854496_20333856_03030050XX1.jpg;https://127-foto.netlify.app/165.jpg;VELA 1280(199);;;;
;199;ARTEMISIA;199ARTEMISIA;271;Pantalone;ARTEMISIA;1280;5;544501||128000000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/Koxm8bvQRIOqZgFHNDbQvg_6928930626a5634d0de8f42_90475292_02990190XX1.jpg;https://127-foto.netlify.app/165.jpg;ARTEMISIA 1280(199);;;;
;199;NILVANGE;199NILVANGE;271;Collana;NILVANGE;1246 0002;99;544246||124600020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/F-kk6DIuRBqUzfwwssE5xA_14495799076a5643388977a7_17989781_03050410XX1.jpg;https://127-foto.netlify.app/165.jpg;NILVANGE 1246 0002(199);;;;
;199;NOMINE;199NOMINE;271;Collana;NOMINE;2;99;544269||200000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/zWF_wa-RRkCtIZillbBHsg_18686290266a145339dceb21_18147814_02971360XX1-2.jpg;https://127-foto.netlify.app/165.jpg;NOMINE 2(199);;;;
;199;NONA;199NONA;271;Bracciale;NONA;2;99;544361||200000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/NCVbcOEzTZ-NyeviAg7xyQ_15946604066a14533a4d6852_60896697_02971370XX4.jpg;https://127-foto.netlify.app/165.jpg;NONA 2(199);;;;
;199;USCITA;199USCITA;271;Calzature;USCITA;1272 1272;99;544431||127212720000;#N/D;https://127-foto.netlify.app/165.jpg;USCITA 1272 1272(199);;;;
;199;DIADELFO;199DIADELFO;271;Cintura;DIADELFO;0691 1425 0002;99;544564||69114250002;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/WhatsApp Image 2026-07-15 at 10.03.35.jpeg;https://127-foto.netlify.app/165.jpg;DIADELFO 0691 1425 0002(199);;;;
;199;ILLASI        B;199ILLASI        B;271;Borsa;ILLASI        B;1290 0002;99;544637||129000020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/ILLASIA_129000020000 (1).jpg;https://127-foto.netlify.app/165.jpg;ILLASI        B 1290 0002(199);;;;
13;200;PUEBLO;200PUEBLO;271;Abito;PUEBLO;1280;7;544511||128000000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/fjYCVziFQo2xuqsZRMJ2bg_15090822946a5634fabc8d57_94542087_03010350XX1.jpg;https://127-foto.netlify.app/293.jpg;PUEBLO 1280(200);;;;
13;200;IAPIGE;200IAPIGE;271;Borsa;IAPIGE;2264 0002;99;544272||226400020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/zJZAly2zQS-u2eAs4ykTOg_16970615336a145327b51567_35646153_02970150XX1.jpg;https://127-foto.netlify.app/293.jpg;IAPIGE 2264 0002(200);;;;
13;200;XGINEVRA;200XGINEVRA;271;Occhiali Sole;XGINEVRA;0099 0002;99;544316||9900020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/iXqFLUb7SeGw6vlgIdf82g_461365846a5643489aab92_13240620_03050830XX1.jpg;https://127-foto.netlify.app/293.jpg;XGINEVRA 0099 0002(200);;;;
13;200;NONA;200NONA;271;Bracciale;NONA;2;99;544361||200000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/NCVbcOEzTZ-NyeviAg7xyQ_15946604066a14533a4d6852_60896697_02971370XX4.jpg;https://127-foto.netlify.app/293.jpg;NONA 2(200);;;;
13;200;USCITA;200USCITA;271;Calzature;USCITA;2264 2264;99;544431||226422640000;#N/D;https://127-foto.netlify.app/293.jpg;USCITA 2264 2264(200);;;;
13;200;NEVIGLIE;200NEVIGLIE;271;Orecchino;NEVIGLIE;0574 0927 0002;99;544457||57409270002;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/K3ZDNI-eRU-cv2BQEK5HtQ_19105815366a145340d5b679_49273593_02971610XX1.jpg;https://127-foto.netlify.app/293.jpg;NEVIGLIE 0574 0927 0002(200);;;;
13;200;DENARI        A;200DENARI        A;271;Cintura;DENARI        A;1267 2243 0002;99;544527||126722430002;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/gHb3z_MxTmmx0tDVJgR7ow_1881187736a56432d444542_35080402_03050090XX1.jpg;https://127-foto.netlify.app/293.jpg;DENARI        A 1267 2243 0002(200);;;;
14;201;CIRCONDARIO;201CIRCONDARIO;271;Pullover;CIRCONDARIO;671;4;100826||67100000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/Xuqa_2vGRk2T5hhSdkG83g_17654785856a5635316918d2_99504405_03040290XX1.jpg;https://127-foto.netlify.app/184.jpg;CIRCONDARIO 671(201);;;;
14;201;ADELAIDA;201ADELAIDA;271;Pantalone;ADELAIDA;1212;5;544517||121200000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/1ECTKlhCQJy5vIURELr_uw_8057813916a5634cab2f056_64982069_02990070XX1.jpg;https://127-foto.netlify.app/184.jpg;ADELAIDA 1212(201);;;;
14;201;NILVANGE;201NILVANGE;271;Collana;NILVANGE;1246 0002;99;544246||124600020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/F-kk6DIuRBqUzfwwssE5xA_14495799076a5643388977a7_17989781_03050410XX1.jpg;https://127-foto.netlify.app/184.jpg;NILVANGE 1246 0002(201);;;;
14;201;NOMINE;201NOMINE;271;Collana;NOMINE;2;99;544269||200000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/zWF_wa-RRkCtIZillbBHsg_18686290266a145339dceb21_18147814_02971360XX1-2.jpg;https://127-foto.netlify.app/184.jpg;NOMINE 2(201);;;;
14;201;IAPIGE;201IAPIGE;271;Borsa;IAPIGE;2534 0002;99;544272||253400020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/5xAFCcDFRQiAS266r-alZg_21036213406a145328af1c74_64525938_02970170XX1.jpg;https://127-foto.netlify.app/184.jpg;IAPIGE 2534 0002(201);;;;
14;201;USCITA;201USCITA;271;Calzature;USCITA;1272 1272;99;544431||127212720000;#N/D;https://127-foto.netlify.app/184.jpg;USCITA 1272 1272(201);;;;
14;202;BRISE;202BRISE;271;Camicia;BRISE;1406;2;544319||140600000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/ZAH6BblLQZGzFoP8g0prug_9725183186a5634e92cb181_87097187_03000440XX1.jpg;https://127-foto.netlify.app/181.jpg;BRISE 1406(202);;;;
14;202;ADALINA;202ADALINA;271;Pantalone;ADALINA;1407;5;544352||140700000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/xyIysuyUQgSWXmXJkPtlsQ_10605108646a14522e8e11a7_19383586_02900070XX1.jpg;https://127-foto.netlify.app/181.jpg;ADALINA 1407(202);;;;
14;202;NUTRIENTE;202NUTRIENTE;271;Collana;NUTRIENTE;1260 0002;99;544260||126000020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/RlBmW1ToQ8mU3bBrOydvRQ_8189166526a1450d417c718_11801118_02970910XX1.jpg;https://127-foto.netlify.app/181.jpg;NUTRIENTE 1260 0002(202);;;;
14;202;USCITA;202USCITA;271;Calzature;USCITA;1272 1272;99;544431||127212720000;#N/D;https://127-foto.netlify.app/181.jpg;USCITA 1272 1272(202);;;;
14;202;DIALETTICA    A;202DIALETTICA    A;271;Cintura;DIALETTICA    A;3283 0002;99;544528||328300020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/fH4Uky_DRaqz8ZnnioA4ug_11964845896a56432db3a736_34791056_03050120XX1.jpg;https://127-foto.netlify.app/181.jpg;DIALETTICA    A 3283 0002(202);;;;
;203;BALMA;203BALMA;271;Camicia;BALMA;1414;2;544531||141400000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/eACiF5I7Rpimv_XsmKi0IQ_5674121426a5634db7fd365_00805304_03000100XX1.jpg;https://127-foto.netlify.app/272.jpg;BALMA 1414(203);;;;
;203;ARPEGGIO;203ARPEGGIO;271;Pantalone;ARPEGGIO;1257;5;544478||125700000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/QJk4fGUOQYWut7jpb5dcww_2751322206a5634cfa28b87_47912682_02990170XX1.jpg;https://127-foto.netlify.app/272.jpg;ARPEGGIO 1257(203);;;;
;203;IAPIGE;203IAPIGE;271;Borsa;IAPIGE;2534 0002;99;544272||253400020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/5xAFCcDFRQiAS266r-alZg_21036213406a145328af1c74_64525938_02970170XX1.jpg;https://127-foto.netlify.app/272.jpg;IAPIGE 2534 0002(203);;;;
;203;NONA;203NONA;271;Bracciale;NONA;2;99;544361||200000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/NCVbcOEzTZ-NyeviAg7xyQ_15946604066a14533a4d6852_60896697_02971370XX4.jpg;https://127-foto.netlify.app/272.jpg;NONA 2(203);;;;
;203;NEVISCHIO     A;203NEVISCHIO     A;271;Orecchino;NEVISCHIO     A;2;99;544429||200000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/DQWAE_vBS7i1YR1OzJeDhw_21086673106a1453421044e4_96117532_02971630XX1.jpg;https://127-foto.netlify.app/272.jpg;NEVISCHIO     A 2(203);;;;
;203;USCITA;203USCITA;271;Calzature;USCITA;1272 1272;99;544431||127212720000;#N/D;https://127-foto.netlify.app/272.jpg;USCITA 1272 1272(203);;;;
14;204;CABLATO;204CABLATO;271;Abito;CABLATO;671;7;100789||67100000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/0P0CZ0VyS6WL2SyLyObGBg_13017130106a563521f1b257_66102281_03040010XX1.jpg;https://127-foto.netlify.app/185.jpg;CABLATO 671(204);;;;
14;204;DANIELINA     A;204DANIELINA     A;271;Cintura;DANIELINA     A;0995 0002;99;544213||99500020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/UYF2VxPoQ860qvKKValDcQ_7478985136a1450c636a2f8_27352192_02970010XX1.jpg;https://127-foto.netlify.app/185.jpg;DANIELINA     A 0995 0002(204);;;;
14;204;NUTRIENTE;204NUTRIENTE;271;Collana;NUTRIENTE;1260 0002;99;544260||126000020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/RlBmW1ToQ8mU3bBrOydvRQ_8189166526a1450d417c718_11801118_02970910XX1.jpg;https://127-foto.netlify.app/185.jpg;NUTRIENTE 1260 0002(204);;;;
14;204;IAPIGE;204IAPIGE;271;Borsa;IAPIGE;2264 0002;99;544272||226400020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/zJZAly2zQS-u2eAs4ykTOg_16970615336a145327b51567_35646153_02970150XX1.jpg;https://127-foto.netlify.app/185.jpg;IAPIGE 2264 0002(204);;;;
14;204;NEVISCHIO     A;204NEVISCHIO     A;271;Orecchino;NEVISCHIO     A;2;99;544429||200000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/DQWAE_vBS7i1YR1OzJeDhw_21086673106a1453421044e4_96117532_02971630XX1.jpg;https://127-foto.netlify.app/185.jpg;NEVISCHIO     A 2(204);;;;
14;204;UBINO;204UBINO;271;Calzature;UBINO;0941 0906;99;544524||94109060000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/pZjxYzakS2alqdDJaK96TA_16027437726a5643450d69d9_68998738_03050750XX1.jpg;https://127-foto.netlify.app/185.jpg;UBINO 0941 0906(204);;;;
5;205;BRAZI;205BRAZI;271;Camicia;BRAZI;739;2;544492||73900000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/zaRJ6M8qQgeSM4wwgmMOoA_11941994636a5634e4d7cb69_16604086_03000350XX1.jpg;https://127-foto.netlify.app/202.jpg;BRAZI 739(205);;;;
5;205;BORD;205BORD;271;Top;BORD;0;3;544631||0;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/DByTihoLSjqdMiZWzqDRBg_385723876a5634e3e56b48_55148367_03000330XX1.jpg;https://127-foto.netlify.app/202.jpg;BORD 0(205);;;;
5;205;ANIDRO;205ANIDRO;271;Pantalone;ANIDRO;739;5;544585||73900000000;#N/D;https://127-foto.netlify.app/202.jpg;ANIDRO 739(205);;;;
5;205;NOGAL;205NOGAL;271;Collana;NOGAL;0002 0007;99;544274||200070000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/50UZ6LT8S0ykxcZZ0vfbxw_13068316976a56433ba0a697_73125571_03050470XX1.jpg;https://127-foto.netlify.app/202.jpg;NOGAL 0002 0007(205);;;;
5;205;NOIR;205NOIR;271;Collana;NOIR;0002 0007;99;544276||200070000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/RUZ1sOaNTcOwm5u3RIeOrA_14344675876a56433e1e6fd8_50060159_03050530XX1.jpg;https://127-foto.netlify.app/202.jpg;NOIR 0002 0007(205);;;;
5;205;NEMBO;205NEMBO;271;Bracciale;NEMBO;2;99;544362||200000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/xLITR-bmTpifPcpfySI7HA_11425679496a14532a752617_68673182_02970400XX1.jpg;https://127-foto.netlify.app/202.jpg;NEMBO 2(205);;;;
5;205;ULLANO        B;205ULLANO        B;271;Calzature;ULLANO        B;49;99;544483||4900000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/LFbr3MrZRrm_GbSwCPZkhA_20851971266a564345dfd0b4_67912225_03050770XX1.jpg;https://127-foto.netlify.app/202.jpg;ULLANO        B 49(205);;;;
5;205;DISI          D;205DISI          D;271;Cintura;DISI          D;38;99;544638||3800000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/LQFzBHgNQ3ClNIWq8-tcyw_4484112296a56432e99e8f4_71661009_03050170XX1.jpg;https://127-foto.netlify.app/202.jpg;DISI          D 38(205);;;;
5;206;CLAUT;206CLAUT;271;Abito;CLAUT;0764 0764;7;100790||76407640000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/8DsJXrnHRvexxh1d7D_ZhA_4313612606a56353452cd18_37002627_03040340XX1.jpg;https://127-foto.netlify.app/204.jpg;CLAUT 0764 0764(206);;;;
5;206;NUTRIENTE;206NUTRIENTE;271;Collana;NUTRIENTE;0752 0002;99;544260||75200020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/-Skx3tWnTGO2kivO1Q81QQ_6280583266a56433fdc02a6_98685174_03050600XX1.jpg;https://127-foto.netlify.app/204.jpg;NUTRIENTE 0752 0002(206);;;;
5;206;NEVISCHIO     A;206NEVISCHIO     A;271;Orecchino;NEVISCHIO     A;2;99;544429||200000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/DQWAE_vBS7i1YR1OzJeDhw_21086673106a1453421044e4_96117532_02971630XX1.jpg;https://127-foto.netlify.app/204.jpg;NEVISCHIO     A 2(206);;;;
5;206;ULLANO        B;206ULLANO        B;271;Calzature;ULLANO        B;49;99;544483||4900000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/LFbr3MrZRrm_GbSwCPZkhA_20851971266a564345dfd0b4_67912225_03050770XX1.jpg;https://127-foto.netlify.app/204.jpg;ULLANO        B 49(206);;;;
5;207;PAPEL;207PAPEL;271;Abito;PAPEL;4787;7;544509||478700000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/CMaceQEHTjeYY8yJzEFGkA_1099108576a5634ee128de1_21746337_03010100XX1.jpg;https://127-foto.netlify.app/203.jpg;PAPEL 4787(207);;;;
5;207;NUTRIENTE;207NUTRIENTE;271;Collana;NUTRIENTE;0752 0002;99;544260||75200020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/-Skx3tWnTGO2kivO1Q81QQ_6280583266a56433fdc02a6_98685174_03050600XX1.jpg;https://127-foto.netlify.app/203.jpg;NUTRIENTE 0752 0002(207);;;;
5;207;NONA;207NONA;271;Bracciale;NONA;2;99;544361||200000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/NCVbcOEzTZ-NyeviAg7xyQ_15946604066a14533a4d6852_60896697_02971370XX4.jpg;https://127-foto.netlify.app/203.jpg;NONA 2(207);;;;
5;207;NEVISCHIO     A;207NEVISCHIO     A;271;Orecchino;NEVISCHIO     A;2;99;544429||200000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/DQWAE_vBS7i1YR1OzJeDhw_21086673106a1453421044e4_96117532_02971630XX1.jpg;https://127-foto.netlify.app/203.jpg;NEVISCHIO     A 2(207);;;;
5;207;ULTEN         A;207ULTEN         A;271;Calzature;ULTEN         A;2223;99;544635||222300000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/ULTEN_222300000000.jpg;https://127-foto.netlify.app/203.jpg;ULTEN         A 2223(207);;;;
5;207;ILLASI        B;207ILLASI        B;271;Borsa;ILLASI        B;1840 0002;99;544637||184000020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/ILLASIA_184000020000.jpg;https://127-foto.netlify.app/203.jpg;ILLASI        B 1840 0002(207);;;;
5;208;CLARICE;208CLARICE;271;Giacca;CLARICE;764;1;100803||76400000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/EuqYJyPEQ_S05AV9d5yZIQ_18955535826a56353296c260_48125026_03040310XX1.jpg;https://127-foto.netlify.app/249.jpg;CLARICE 764(208);;;;
5;208;CLUNIO;208CLUNIO;271;Pantalone;CLUNIO;764;5;100849||76400000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/17MT_LZ1Suuo-4NFCLdsuA_19945684576a563534c0a959_36645461_03040350XX1.jpg;https://127-foto.netlify.app/249.jpg;CLUNIO 764(208);;;;
5;208;NUTRIENTE;208NUTRIENTE;271;Collana;NUTRIENTE;0752 0002;99;544260||75200020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/-Skx3tWnTGO2kivO1Q81QQ_6280583266a56433fdc02a6_98685174_03050600XX1.jpg;https://127-foto.netlify.app/249.jpg;NUTRIENTE 0752 0002(208);;;;
5;208;NEMBO;208NEMBO;271;Bracciale;NEMBO;2;99;544362||200000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/xLITR-bmTpifPcpfySI7HA_11425679496a14532a752617_68673182_02970400XX1.jpg;https://127-foto.netlify.app/249.jpg;NEMBO 2(208);;;;
5;208;NEVISCHIO     A;208NEVISCHIO     A;271;Orecchino;NEVISCHIO     A;2;99;544429||200000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/DQWAE_vBS7i1YR1OzJeDhw_21086673106a1453421044e4_96117532_02971630XX1.jpg;https://127-foto.netlify.app/249.jpg;NEVISCHIO     A 2(208);;;;
5;208;ULLANO        B;208ULLANO        B;271;Calzature;ULLANO        B;49;99;544483||4900000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/LFbr3MrZRrm_GbSwCPZkhA_20851971266a564345dfd0b4_67912225_03050770XX1.jpg;https://127-foto.netlify.app/249.jpg;ULLANO        B 49(208);;;;
5;209;PUEBLO;209PUEBLO;271;Abito;PUEBLO;1280;7;544511||128000000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/fjYCVziFQo2xuqsZRMJ2bg_15090822946a5634fabc8d57_94542087_03010350XX1.jpg;https://127-foto.netlify.app/201.jpg;PUEBLO 1280(209);;;;
5;209;XAURORA;209XAURORA;271;Occhiali Sole;XAURORA;0101 0002;99;544317||10100020000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/fnyk7LQdQ4qYb5fy9yk4Iw_6977136496a145336c0ca77_10334535_02971290XX1.jpg;https://127-foto.netlify.app/201.jpg;XAURORA 0101 0002(209);;;;
5;209;NONA;209NONA;271;Bracciale;NONA;2;99;544361||200000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/NCVbcOEzTZ-NyeviAg7xyQ_15946604066a14533a4d6852_60896697_02971370XX4.jpg;https://127-foto.netlify.app/201.jpg;NONA 2(209);;;;
5;209;ULLANO        B;209ULLANO        B;271;Calzature;ULLANO        B;49;99;544483||4900000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/LFbr3MrZRrm_GbSwCPZkhA_20851971266a564345dfd0b4_67912225_03050770XX1.jpg;https://127-foto.netlify.app/201.jpg;ULLANO        B 49(209);;;;
5;209;DISI          D;209DISI          D;271;Cintura;DISI          D;38;99;544638||3800000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/LQFzBHgNQ3ClNIWq8-tcyw_4484112296a56432e99e8f4_71661009_03050170XX1.jpg;https://127-foto.netlify.app/201.jpg;DISI          D 38(209);;;;
5;209;IPOSITA       A;209IPOSITA       A;271;Borsa;IPOSITA       A;0004 0038;99;544640||400380000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/IPOSITA_200380000.jpg;https://127-foto.netlify.app/201.jpg;IPOSITA       A 0004 0038(209);;;;
5;210;BINASCA;210BINASCA;271;Camicia;BINASCA;2626;2;544230||262600000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/acuh0FjrRpGpn5o77yXHTQ_14084876206a5634e29cbbd8_43310219_03000280XX1.jpg;https://127-foto.netlify.app/231.jpg;BINASCA 2626(210);;;;
5;210;ALBAVILLA;210ALBAVILLA;271;Pantalone;ALBAVILLA;2612;5;544299||261200000000;https://cdn.jooraccess.com/img/uploads/accounts/598756/images/X2J8hsnnRcWAK-kY9Lb-aA_15880953996a1452326788c0_66705423_02900170XX1.jpg;https://127-foto.netlify.app/231.jpg;ALBAVILLA 2612(210);;;;
